asOfDate,ticker,oneDayYield,sevenDayYield,thirtyDayYield,source
"2023-09-09","MSUXX",,0.051915,,"gapFiller (deep)"
"2023-09-10","MSUXX",,0.051915,,"gapFiller (deep)"
"2023-09-11","MSUXX",,0.051919,,"deep"
"2023-09-12","MSUXX",,0.051922,,"deep"
"2023-09-13","MSUXX",,0.051932,,"deep"
"2023-09-14","MSUXX",,0.051943,,"deep"
"2023-09-15","MSUXX",,0.051974,,"deep"
"2023-09-16","MSUXX",,0.051974,,"gapFiller (deep)"
"2023-09-17","MSUXX",,0.051974,,"gapFiller (deep)"
"2023-09-18","MSUXX",,0.051984,,"deep"
"2023-09-19","MSUXX",,0.051995,,"deep"
"2023-09-20","MSUXX",,0.052004,,"deep"
"2023-09-21","MSUXX",,0.052016,,"deep"
"2023-09-22","MSUXX",,0.052044,,"deep"
"2023-09-23","MSUXX",,0.052044,,"gapFiller (deep)"
"2023-09-24","MSUXX",,0.052044,,"gapFiller (deep)"
"2023-09-25","MSUXX",,0.052052,,"deep"
"2023-09-26","MSUXX",,0.052068,,"deep"
"2023-09-27","MSUXX",,0.052086,,"deep"
"2023-09-28","MSUXX",,0.0521,,"deep"
"2023-09-29","MSUXX",,0.052154,,"deep"
"2023-09-30","MSUXX",,0.0522,,"EDGAR MFP-2"
"2023-10-01","MSUXX",,0.0522,,"gapFiller (EDGAR MFP-2)"
"2023-10-02","MSUXX",,0.052138,,"deep"
"2023-10-03","MSUXX",,0.052124,,"deep"
"2023-10-04","MSUXX",,0.052109,,"deep"
"2023-10-05","MSUXX",,0.0521,,"deep"
"2023-10-06","MSUXX",,0.05209,,"deep"
"2023-10-07","MSUXX",,0.05209,,"gapFiller (deep)"
"2023-10-08","MSUXX",,0.05209,,"gapFiller (deep)"
"2023-10-09","MSUXX",,0.05209,,"deep"
"2023-10-10","MSUXX",,0.052111,,"deep"
"2023-10-11","MSUXX",,0.052132,,"deep"
"2023-10-12","MSUXX",,0.052159,,"deep"
"2023-10-13","MSUXX",,0.052236,,"deep"
"2023-10-14","MSUXX",,0.052236,,"gapFiller (deep)"
"2023-10-15","MSUXX",,0.052236,,"gapFiller (deep)"
"2023-10-16","MSUXX",,0.05226,,"deep"
"2023-10-17","MSUXX",,0.052283,,"deep"
"2023-10-18","MSUXX",,0.052306,,"deep"
"2023-10-19","MSUXX",,0.052328,,"deep"
"2023-10-20","MSUXX",,0.052388,,"deep"
"2023-10-21","MSUXX",,0.052388,,"gapFiller (deep)"
"2023-10-22","MSUXX",,0.052388,,"gapFiller (deep)"
"2023-10-23","MSUXX",,0.052408,,"deep"
"2023-10-24","MSUXX",,0.052419,,"deep"
"2023-10-25","MSUXX",,0.052429,,"deep"
"2023-10-26","MSUXX",,0.052429,,"deep"
"2023-10-27","MSUXX",,0.052429,,"deep"
"2023-10-28","MSUXX",,0.052429,,"gapFiller (deep)"
"2023-10-29","MSUXX",,0.052429,,"gapFiller (deep)"
"2023-10-30","MSUXX",,0.052432,,"deep"
"2023-10-31","MSUXX",,0.0524,,"EDGAR MFP-2"
"2023-11-01","MSUXX",,0.052438,,"deep"
"2023-11-02","MSUXX",,0.052429,,"deep"
"2023-11-03","MSUXX",,0.052406,,"deep"
"2023-11-04","MSUXX",,0.052406,,"gapFiller (deep)"
"2023-11-05","MSUXX",,0.052406,,"gapFiller (deep)"
"2023-11-06","MSUXX",,0.052399,,"deep"
"2023-11-07","MSUXX",,0.052374,,"deep"
"2023-11-08","MSUXX",,0.052377,,"deep"
"2023-11-09","MSUXX",,0.052381,,"deep"
"2023-11-10","MSUXX",,0.052399,,"deep"
"2023-11-11","MSUXX",,0.052399,,"gapFiller (deep)"
"2023-11-12","MSUXX",,0.052399,,"gapFiller (deep)"
"2023-11-13","MSUXX",,0.052403,,"deep"
"2023-11-14","MSUXX",,0.052409,,"deep"
"2023-11-15","MSUXX",,0.052416,,"deep"
"2023-11-16","MSUXX",,0.052414,,"deep"
"2023-11-17","MSUXX",,0.052409,,"deep"
"2023-11-18","MSUXX",,0.052409,,"gapFiller (deep)"
"2023-11-19","MSUXX",,0.052409,,"gapFiller (deep)"
"2023-11-20","MSUXX",,0.052406,,"deep"
"2023-11-21","MSUXX",,0.052402,,"deep"
"2023-11-22","MSUXX",,0.052393,,"deep"
"2023-11-23","MSUXX",,0.052393,,"gapFiller (deep)"
"2023-11-24","MSUXX",,0.052384,,"deep"
"2023-11-25","MSUXX",,0.052384,,"gapFiller (deep)"
"2023-11-26","MSUXX",,0.052384,,"gapFiller (deep)"
"2023-11-27","MSUXX",,0.05238,,"deep"
"2023-11-28","MSUXX",,0.052385,,"deep"
"2023-11-29","MSUXX",,0.052389,,"deep"
"2023-11-30","MSUXX",,0.0524,,"EDGAR MFP-2"
"2023-12-01","MSUXX",,0.052295,,"deep"
"2023-12-02","MSUXX",,0.052295,,"gapFiller (deep)"
"2023-12-03","MSUXX",,0.052295,,"gapFiller (deep)"
"2023-12-04","MSUXX",,0.052263,,"deep"
