asOfDate,ticker,oneDayYield,sevenDayYield,thirtyDayYield,source
"2022-01-06","SNAXX",,0.0003,,"moneymarket.fun"
"2022-01-07","SNAXX",,0.0003,,"moneymarket.fun"
"2022-01-08","SNAXX",,0.0003,,"gapFiller (moneymarket.fun)"
"2022-01-09","SNAXX",,0.0003,,"gapFiller (moneymarket.fun)"
"2022-01-10","SNAXX",,0.0003,,"moneymarket.fun"
"2022-01-11","SNAXX",,0.0003,,"moneymarket.fun"
"2022-01-12","SNAXX",,0.0003,,"moneymarket.fun"
"2022-01-13","SNAXX",,0.0003,,"moneymarket.fun"
"2022-01-14","SNAXX",,0.0003,,"moneymarket.fun"
"2022-01-15","SNAXX",,0.0003,,"gapFiller (moneymarket.fun)"
"2022-01-16","SNAXX",,0.0003,,"gapFiller (moneymarket.fun)"
"2022-01-17","SNAXX",,0.0003,,"gapFiller (moneymarket.fun)"
"2022-01-18","SNAXX",,0.0003,,"moneymarket.fun"
"2022-01-19","SNAXX",,0.0003,,"moneymarket.fun"
"2022-01-20","SNAXX",,0.0003,,"moneymarket.fun"
"2022-01-21","SNAXX",,0.0003,,"moneymarket.fun"
"2022-01-22","SNAXX",,0.0003,,"gapFiller (moneymarket.fun)"
"2022-01-23","SNAXX",,0.0003,,"gapFiller (moneymarket.fun)"
"2022-01-24","SNAXX",,0.0003,,"moneymarket.fun"
"2022-01-25","SNAXX",,0.0003,,"moneymarket.fun"
"2022-01-26","SNAXX",,0.0003,,"moneymarket.fun"
"2022-01-27","SNAXX",,0.0003,,"moneymarket.fun"
"2022-01-28","SNAXX",,0.0003,,"moneymarket.fun"
"2022-01-29","SNAXX",,0.0003,,"gapFiller (moneymarket.fun)"
"2022-01-30","SNAXX",,0.0003,,"gapFiller (moneymarket.fun)"
"2022-01-31","SNAXX",,0.0003,,"EDGAR MFP-2"
"2022-02-01","SNAXX",,0.0003,,"moneymarket.fun"
"2022-02-02","SNAXX",,0.0003,,"moneymarket.fun"
"2022-02-03","SNAXX",,0.0003,,"moneymarket.fun"
"2022-02-04","SNAXX",,0.0003,,"moneymarket.fun"
"2022-02-05","SNAXX",,0.0003,,"gapFiller (moneymarket.fun)"
"2022-02-06","SNAXX",,0.0003,,"gapFiller (moneymarket.fun)"
"2022-02-07","SNAXX",,0.0003,,"moneymarket.fun"
"2022-02-08","SNAXX",,0.0003,,"moneymarket.fun"
"2022-02-09","SNAXX",,0.0003,,"moneymarket.fun"
"2022-02-10","SNAXX",,0.0003,,"moneymarket.fun"
"2022-02-11","SNAXX",,0.0003,,"moneymarket.fun"
"2022-02-12","SNAXX",,0.0003,,"gapFiller (moneymarket.fun)"
"2022-02-13","SNAXX",,0.0003,,"gapFiller (moneymarket.fun)"
"2022-02-14","SNAXX",,0.0003,,"moneymarket.fun"
"2022-02-15","SNAXX",,0.0003,,"moneymarket.fun"
"2022-02-16","SNAXX",,0.0003,,"moneymarket.fun"
"2022-02-17","SNAXX",,0.0003,,"moneymarket.fun"
"2022-02-18","SNAXX",,0.0003,,"moneymarket.fun"
"2022-02-19","SNAXX",,0.0003,,"gapFiller (moneymarket.fun)"
"2022-02-20","SNAXX",,0.0003,,"gapFiller (moneymarket.fun)"
"2022-02-21","SNAXX",,0.0003,,"gapFiller (moneymarket.fun)"
"2022-02-22","SNAXX",,0.0003,,"moneymarket.fun"
"2022-02-23","SNAXX",,0.0003,,"moneymarket.fun"
"2022-02-24","SNAXX",,0.0003,,"moneymarket.fun"
"2022-02-25","SNAXX",,0.0003,,"moneymarket.fun"
"2022-02-26","SNAXX",,0.0003,,"gapFiller (moneymarket.fun)"
"2022-02-27","SNAXX",,0.0003,,"gapFiller (moneymarket.fun)"
"2022-02-28","SNAXX",,0.0003,,"EDGAR MFP-2"
"2022-03-01","SNAXX",,0.0003,,"moneymarket.fun"
"2022-03-02","SNAXX",,0.0003,,"moneymarket.fun"
"2022-03-03","SNAXX",,0.0003,,"moneymarket.fun"
"2022-03-04","SNAXX",,0.0003,,"moneymarket.fun"
"2022-03-05","SNAXX",,0.0003,,"gapFiller (moneymarket.fun)"
"2022-03-06","SNAXX",,0.0003,,"gapFiller (moneymarket.fun)"
"2022-03-07","SNAXX",,0.0003,,"moneymarket.fun"
"2022-03-08","SNAXX",,0.0003,,"moneymarket.fun"
"2022-03-09","SNAXX",,0.0003,,"moneymarket.fun"
"2022-03-10","SNAXX",,0.0003,,"moneymarket.fun"
"2022-03-11","SNAXX",,0.0003,,"moneymarket.fun"
"2022-03-12","SNAXX",,0.0003,,"gapFiller (moneymarket.fun)"
"2022-03-13","SNAXX",,0.0003,,"gapFiller (moneymarket.fun)"
"2022-03-14","SNAXX",,0.0003,,"moneymarket.fun"
"2022-03-15","SNAXX",,0.00031,,"moneymarket.fun"
"2022-03-16","SNAXX",,0.00033,,"moneymarket.fun"
"2022-03-17","SNAXX",,0.00033,,"moneymarket.fun"
"2022-03-18","SNAXX",,0.00045,,"moneymarket.fun"
"2022-03-19","SNAXX",,0.00045,,"gapFiller (moneymarket.fun)"
"2022-03-20","SNAXX",,0.00045,,"gapFiller (moneymarket.fun)"
"2022-03-21","SNAXX",,0.00101,,"moneymarket.fun"
"2022-03-22","SNAXX",,0.00122,,"moneymarket.fun"
"2022-03-23","SNAXX",,0.00143,,"moneymarket.fun"
"2022-03-24","SNAXX",,0.00163,,"moneymarket.fun"
